
"Advanced Micro Devices, Inc.",Last: 105.6,Change:  1.01
"Date: August 20, 2023 at 10:35 PM EDT",Bid: 105.55,Ask: 105.7,Size: 2*3,"Volume: 59,916,675"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Sep 01 2023,AMD230901C00121000,0.36,-0.025,0.35,0.37,22,0.4812,0.0844,0.0154,577,121.00,AMD230901P00121000,15.81,-1.09,15.65,16.05,9,0.4994,-0.9275,0.0164,214
Fri Sep 01 2023,AMD230901C00122000,0.31,-0.025,0.3,0.32,78,0.486,0.0738,0.0138,567,122.00,AMD230901P00122000,17.95,0,16.55,17,0,0.5216,-0.9386,0.0148,50
Fri Sep 01 2023,AMD230901C00123000,0.28,-0.015,0.26,0.28,58,0.49,0.0647,0.0124,560,123.00,AMD230901P00123000,17.35,-1.475,17.45,17.95,1,0.5252,-0.9483,0.0133,8
Fri Sep 01 2023,AMD230901C00124000,0.23,-0.025,0.22,0.24,55,0.4955,0.0568,0.011,243,124.00,AMD230901P00124000,11.85,0,18.45,18.95,0,0.5254,-0.9566,0.012,6
Fri Sep 01 2023,AMD230901C00125000,0.19,-0.035,0.19,0.21,322,0.501,0.0501,0.0099,5283,125.00,AMD230901P00125000,21.1,0.35,19.45,19.9,13,0.5566,-0.9638,0.0108,64
Fri Sep 01 2023,AMD230901C00126000,0.19,-0.005,0.17,0.18,13,0.507,0.0443,0.0088,359,126.00,AMD230901P00126000,20.56,-1.19,20.35,20.95,2,0.5399,-0.97,0.0098,8
Fri Sep 01 2023,AMD230901C00127000,0.16,-0.015,0.15,0.16,7,0.5139,0.0393,0.0079,1385,127.00,AMD230901P00127000,14.55,0,21.35,21.85,0,0.5254,-0.9754,0.0088,5
Fri Sep 01 2023,AMD230901C00128000,0.14,-0.015,0.13,0.17,9,0.5191,0.035,0.0071,485,128.00,AMD230901P00128000,24.4,0.7,22.4,22.9,3,0.5619,-0.98,0.0081,3
Fri Sep 01 2023,AMD230901C00129000,0.13,-0.015,0.11,0.13,12,0.5259,0.0313,0.0064,372,129.00,AMD230901P00129000,24.8,0.1,23.4,23.9,2,0.5611,-0.984,0.0073,1
Fri Sep 01 2023,AMD230901C00130000,0.12,-0.015,0.1,0.12,127,0.535,0.0281,0.0058,5741,130.00,AMD230901P00130000,21.65,0,24.2,24.85,0,0,-0.9876,0.0067,13
Fri Sep 01 2023,AMD230901C00131000,0,0,0,0,0,0,0,0,0,131.00,AMD230901P00131000,0,0,0,0,0,0,0,0,0
Fri Sep 01 2023,AMD230901C00132000,0,0,0,0,0,0,0,0,0,132.00,AMD230901P00132000,0,0,0,0,0,0,0,0,0
Fri Sep 01 2023,AMD230901C00133000,0,0,0,0,0,0,0,0,0,133.00,AMD230901P00133000,0,0,0,0,0,0,0,0,0
Fri Sep 01 2023,AMD230901C00134000,0,0,0,0,0,0,0,0,0,134.00,AMD230901P00134000,0,0,0,0,0,0,0,0,0
Fri Sep 01 2023,AMD230901C00135000,0.06,-0.015,0.05,0.07,51,0.5634,0.0171,0.0036,16908,135.00,AMD230901P00135000,23.5,0,29.3,30,0,0.7022,-0.9975,0.0024,3
Fri Sep 01 2023,AMD230901C00136000,0,0,0,0,0,0,0,0,0,136.00,AMD230901P00136000,0,0,0,0,0,0,0,0,0
Fri Sep 01 2023,AMD230901C00140000,0.05,-0.005,0.04,0.05,108,0.6114,0.0111,0.0023,830,140.00,AMD230901P00140000,32.2,0,34.2,34.85,0,0,-1,0,0
Fri Sep 01 2023,AMD230901C00145000,0.03,-0.005,0.02,0.03,10,0.6323,0.0075,0.0015,1210,145.00,AMD230901P00145000,28.3,0,39.25,39.95,0,0.8185,-1,0,0
Fri Sep 01 2023,AMD230901C00150000,0.03,0.005,0.01,0.03,55,0.6751,0.0052,0.0011,1134,150.00,AMD230901P00150000,37.85,0,44.1,45,0,0,-1,0,0
Fri Sep 01 2023,AMD230901C00155000,0.02,0,0.01,0.02,0,0.7098,0.0037,0.0008,1049,155.00,AMD230901P00155000,49.2,-1.475,49.35,50,1,1.0301,-1,0,0
Fri Sep 01 2023,AMD230901C00160000,0.01,-0.005,0,0.04,20,0.783,0.0027,0.0005,410,160.00,AMD230901P00160000,48.75,0,54.25,55.05,0,1.0785,-1,0,0
Fri Sep 01 2023,AMD230901C00165000,0.01,0,0,0.05,0,0.8528,0.002,0.0004,246,165.00,AMD230901P00165000,0,0,59.25,60,0,1.1194,-1,0,0
Fri Sep 01 2023,AMD230901C00170000,0.01,0,0,0.06,0,0.9026,0.0015,0.0003,529,170.00,AMD230901P00170000,0,0,64.25,65.05,0,1.2075,-1,0,0
Fri Sep 01 2023,AMD230901C00175000,0.01,0,0,0.05,0,0.9507,0.0011,0.0002,65,175.00,AMD230901P00175000,69.65,0,69.25,69.9,0,1.1688,-1,0,0
Fri Sep 01 2023,AMD230901C00180000,0.01,0,0,0.03,0,0.9498,0.0009,0.0002,77,180.00,AMD230901P00180000,0,0,74.3,75.05,0,1.3514,-1,0,0
Fri Sep 01 2023,AMD230901C00185000,0.01,0.005,0,0.02,1,0.9582,0.0007,0.0001,306,185.00,AMD230901P00185000,0,0,79.3,80.1,0,1.4312,-1,0,0
Fri Sep 08 2023,AMD230908C00025000,80.07,0,79.95,81.05,0,0,0.9998,0,2,25.00,AMD230908P00025000,0,0,0,0.01,0,1.9169,-0.0004,0,0
Fri Sep 08 2023,AMD230908C00030000,0,0,74.95,76.1,0,0,0.9998,0,0,30.00,AMD230908P00030000,0,0,0,0.01,0,1.6796,-0.0004,0,0
Fri Sep 08 2023,AMD230908C00035000,0,0,70.2,70.9,0,0,0.9996,0,0,35.00,AMD230908P00035000,0,0,0,0.01,0,1.48,-0.0005,0,0
Fri Sep 08 2023,AMD230908C00040000,0,0,65.15,65.85,0,0,0.9995,0.0001,0,40.00,AMD230908P00040000,0,0,0,0.01,0,1.3074,-0.0006,0.0001,0
Fri Sep 08 2023,AMD230908C00045000,74,0,60.05,61,0,0,0.9993,0.0001,1,45.00,AMD230908P00045000,0,0,0,0.01,0,1.1553,-0.0008,0.0001,0
Fri Sep 08 2023,AMD230908C00050000,69.05,0,55,55.95,0,0,0.9991,0.0001,1,50.00,AMD230908P00050000,0,0,0,0.01,0,1.0192,-0.0011,0.0001,0
Fri Sep 08 2023,AMD230908C00055000,0,0,50.25,50.9,0,0,0.9986,0.0002,0,55.00,AMD230908P00055000,0.01,0,0,0.02,100,0.9514,-0.0016,0.0002,110
Fri Sep 08 2023,AMD230908C00060000,44.6,0.125,45.25,45.9,1,0,0.9979,0.0003,0,60.00,AMD230908P00060000,0.01,0,0.01,0.02,0,0.865,-0.0023,0.0003,290
Fri Sep 08 2023,AMD230908C00065000,40.7,1.175,40.25,40.95,1,0,0.9965,0.0006,1,65.00,AMD230908P00065000,0.01,0,0,0.03,0,0.7922,-0.0037,0.0006,14
Fri Sep 08 2023,AMD230908C00070000,36.44,0,35.2,36,0,0,0.9941,0.001,1,70.00,AMD230908P00070000,0.04,-0.005,0,0.04,1,0.7077,-0.006,0.001,21
Fri Sep 08 2023,AMD230908C00075000,30.31,0.685,30.4,31,5,0,0.9899,0.0017,2,75.00,AMD230908P00075000,0.05,-0.015,0.04,0.06,8,0.6351,-0.0103,0.0017,76
Fri Sep 08 2023,AMD230908C00080000,25.81,1.11,25.55,26,4,0.5331,0.9816,0.0031,9,80.00,AMD230908P00080000,0.1,-0.025,0.09,0.1,21,0.5712,-0.0186,0.0031,216
Fri Sep 08 2023,AMD230908C00085000,20.85,1,20.65,21.15,11,0.4955,0.9643,0.0059,16,85.00,AMD230908P00085000,0.19,-0.065,0.18,0.2,41,0.5209,-0.0361,0.006,564
Fri Sep 08 2023,AMD230908C00090000,15.49,0.315,15.9,16.4,12,0.4718,0.9255,0.0114,79,90.00,AMD230908P00090000,0.4,-0.17,0.42,0.44,579,0.4867,-0.0749,0.0115,1552
Fri Sep 08 2023,AMD230908C00091000,0,0,0,0,0,0,0,0,0,91.00,AMD230908P00091000,0,0,0,0,0,0,0,0,0
Fri Sep 08 2023,AMD230908C00092000,0,0,0,0,0,0,0,0,0,92.00,AMD230908P00092000,0,0,0,0,0,0,0,0,0
Fri Sep 08 2023,AMD230908C00093000,0,0,0,0,0,0,0,0,0,93.00,AMD230908P00093000,0,0,0,0,0,0,0,0,0
Fri Sep 08 2023,AMD230908C00094000,0,0,12.35,12.7,0,0.4495,0.8662,0.0182,0,94.00,AMD230908P00094000,0.78,-0.31,0.81,0.85,45,0.4677,-0.1345,0.0183,74
Fri Sep 08 2023,AMD230908C00095000,12.13,1.23,11.5,11.85,5,0.4515,0.8464,0.0202,56,95.00,AMD230908P00095000,0.98,-0.3,0.96,1,521,0.4633,-0.1545,0.0203,641
Fri Sep 08 2023,AMD230908C00096000,11.09,0.965,10.7,11.05,1,0.4532,0.8244,0.0221,0,96.00,AMD230908P00096000,1.05,-0.445,1.11,1.19,40,0.4604,-0.1765,0.0223,49
Fri Sep 08 2023,AMD230908C00097000,10.55,0,9.9,10.25,0,0.4543,0.8004,0.0241,18,97.00,AMD230908P00097000,1.28,-0.455,1.33,1.4,270,0.457,-0.2007,0.0242,2790
Fri Sep 08 2023,AMD230908C00098000,8.98,0.33,9.15,9.5,11,0.4448,0.7744,0.026,28,98.00,AMD230908P00098000,1.49,-0.52,1.55,1.65,71,0.4582,-0.2269,0.0262,1135
Fri Sep 08 2023,AMD230908C00099000,8.1,0,8.55,8.75,0,0.4576,0.7465,0.0279,5,99.00,AMD230908P00099000,1.91,-0.405,1.81,1.88,49,0.4531,-0.255,0.0281,315
Fri Sep 08 2023,AMD230908C00100000,7.35,0,7.75,8,0,0.4477,0.7169,0.0296,111,100.00,AMD230908P00100000,2.05,-0.6,2.08,2.18,297,0.4506,-0.2848,0.0298,1122
Fri Sep 08 2023,AMD230908C00101000,7,0.35,7.15,7.35,18,0.4463,0.6857,0.0312,18,101.00,AMD230908P00101000,2.38,-0.645,2.42,2.53,120,0.4486,-0.3163,0.0314,669
Fri Sep 08 2023,AMD230908C00102000,6.26,0.185,6.45,6.7,72,0.4466,0.6531,0.0326,329,102.00,AMD230908P00102000,2.74,-0.685,2.76,2.84,172,0.4464,-0.3491,0.0329,497
Fri Sep 08 2023,AMD230908C00103000,5.61,0.11,5.9,6.1,240,0.4434,0.6194,0.0338,22,103.00,AMD230908P00103000,3.15,-0.725,3.15,3.25,774,0.4458,-0.3831,0.0341,583
Fri Sep 08 2023,AMD230908C00104000,5.6,0.625,5.35,5.45,62,0.4443,0.5849,0.0347,43,104.00,AMD230908P00104000,3.4,-0.925,3.55,3.7,163,0.4441,-0.418,0.035,338
Fri Sep 08 2023,AMD230908C00105000,4.8,0.325,4.75,4.95,327,0.4416,0.5497,0.0353,334,105.00,AMD230908P00105000,4.05,-0.8,4,4.15,484,0.444,-0.4536,0.0357,709
Fri Sep 08 2023,AMD230908C00106000,4.4,0.375,4.3,4.45,65,0.4404,0.5143,0.0357,92,106.00,AMD230908P00106000,4.4,-1,4.5,4.65,63,0.4427,-0.4895,0.0361,252
Fri Sep 08 2023,AMD230908C00107000,4,0.4,3.8,3.95,144,0.4407,0.4788,0.0358,334,107.00,AMD230908P00107000,5.05,-0.925,5.05,5.25,27,0.4379,-0.5254,0.0363,309
Fri Sep 08 2023,AMD230908C00108000,3.46,0.235,3.4,3.55,126,0.4375,0.4437,0.0356,319,108.00,AMD230908P00108000,5.65,-0.925,5.65,5.75,80,0.4396,-0.5611,0.0361,391
Fri Sep 08 2023,AMD230908C00109000,3,0.14,3,3.15,164,0.4358,0.4092,0.0351,414,109.00,AMD230908P00109000,6.31,-0.915,6.25,6.35,99,0.4378,-0.5961,0.0356,517
Fri Sep 08 2023,AMD230908C00110000,2.65,0.115,2.68,2.78,745,0.439,0.3756,0.0343,539,110.00,AMD230908P00110000,6.65,-1.25,6.85,7,207,0.4376,-0.6303,0.0349,816
Fri Sep 08 2023,AMD230908C00111000,2.38,0.14,2.33,2.44,108,0.4336,0.3432,0.0333,430,111.00,AMD230908P00111000,8.55,-0.075,7.55,7.7,4,0.4367,-0.6634,0.034,333
Fri Sep 08 2023,AMD230908C00112000,2.15,0.175,2.05,2.15,177,0.4368,0.3122,0.032,990,112.00,AMD230908P00112000,7.95,-1.4,8.2,8.55,5,0.4408,-0.695,0.0328,223
Fri Sep 08 2023,AMD230908C00113000,1.8,0.06,1.79,1.89,130,0.4352,0.2829,0.0306,477,113.00,AMD230908P00113000,8.9,-1.225,8.95,9.15,18,0.4329,-0.725,0.0314,90
Fri Sep 08 2023,AMD230908C00114000,1.59,0.06,1.57,1.62,168,0.4357,0.2553,0.0291,494,114.00,AMD230908P00114000,9.8,-1.125,9.7,10.05,2,0.4458,-0.7533,0.0299,297
Fri Sep 08 2023,AMD230908C00115000,1.5,0.16,1.37,1.43,233,0.4355,0.2297,0.0274,594,115.00,AMD230908P00115000,10.6,-1.15,10.5,10.85,61,0.4469,-0.7797,0.0283,248
Fri Sep 08 2023,AMD230908C00116000,1.2,0.025,1.19,1.22,54,0.4364,0.206,0.0257,372,116.00,AMD230908P00116000,12.04,-0.535,11.35,11.7,1,0.434,-0.8042,0.0266,146
Fri Sep 08 2023,AMD230908C00117000,1.16,0.13,1.03,1.09,94,0.4372,0.1842,0.0239,328,117.00,AMD230908P00117000,12.25,-1.2,12.2,12.55,17,0.4506,-0.8268,0.0249,95
Fri Sep 08 2023,AMD230908C00118000,0.91,0.01,0.9,0.95,35,0.439,0.1644,0.0222,339,118.00,AMD230908P00118000,13.25,-1.075,13.05,13.45,21,0.4498,-0.8474,0.0232,219
Fri Sep 08 2023,AMD230908C00119000,0.77,-0.02,0.78,0.83,28,0.4406,0.1465,0.0205,245,119.00,AMD230908P00119000,14.55,0,13.85,14.3,0,0.4501,-0.866,0.0215,40
Fri Sep 08 2023,AMD230908C00120000,0.69,0,0.67,0.71,133,0.4423,0.1304,0.0188,1006,120.00,AMD230908P00120000,14.86,-1.265,14.75,15.25,3,0.457,-0.8829,0.0199,81
Fri Sep 08 2023,AMD230908C00121000,0.61,0,0.59,0.63,45,0.4454,0.116,0.0172,319,121.00,AMD230908P00121000,14.85,0,15.7,16.2,0,0.4566,-0.8981,0.0183,27
Fri Sep 08 2023,AMD230908C00122000,0.57,0.03,0.49,0.55,61,0.4474,0.1032,0.0158,278,122.00,AMD230908P00122000,18.52,0.52,16.6,17.1,1,0.4526,-0.9116,0.0169,6
Fri Sep 08 2023,AMD230908C00123000,0.5,0.025,0.44,0.47,26,0.4505,0.0919,0.0144,154,123.00,AMD230908P00123000,15.9,0,17.45,18.05,0,0.4436,-0.9237,0.0155,4
Fri Sep 08 2023,AMD230908C00124000,0.41,-0.01,0.39,0.41,35,0.4542,0.0819,0.0131,327,124.00,AMD230908P00124000,19.7,0,18.55,19,0,0.4687,-0.9344,0.0142,5
Fri Sep 08 2023,AMD230908C00125000,0.35,-0.02,0.34,0.36,67,0.4578,0.0728,0.0119,546,125.00,AMD230908P00125000,17.61,0,19.45,19.95,0,0.4784,-0.944,0.013,121
Fri Sep 08 2023,AMD230908C00126000,0.32,-0.01,0.3,0.34,15,0.4621,0.065,0.0108,231,126.00,AMD230908P00126000,15.39,0,20.4,20.95,0,0.4783,-0.9524,0.012,2
Fri Sep 08 2023,AMD230908C00127000,0.28,-0.015,0.27,0.29,38,0.4664,0.0582,0.0098,242,127.00,AMD230908P00127000,12.32,0,21.35,21.9,0,0.4743,-0.9599,0.011,1
Fri Sep 08 2023,AMD230908C00128000,0.23,-0.035,0.24,0.25,163,0.471,0.0522,0.0089,1004,128.00,AMD230908P00128000,13.22,0,22.3,22.95,0,0.49,-0.9664,0.0101,1
Fri Sep 08 2023,AMD230908C00130000,0.21,-0.005,0.19,0.2,299,0.4801,0.0422,0.0074,881,130.00,AMD230908P00130000,25.95,0.225,24.35,24.9,6,0.5081,-0.9775,0.0086,3
Fri Sep 08 2023,AMD230908C00135000,0.11,-0.025,0.11,0.12,234,0.5041,0.0259,0.0047,830,135.00,AMD230908P00135000,27.6,0,29.2,29.95,0,0.543,-0.9945,0.0047,5
Fri Sep 08 2023,AMD230908C00140000,0.09,0.005,0.07,0.08,10,0.5321,0.0167,0.0031,281,140.00,AMD230908P00140000,29.1,0,34.15,34.95,0,0,-0.9998,0.0002,0
Fri Sep 08 2023,AMD230908C00145000,0.06,0,0.04,0.06,2,0.5582,0.0113,0.0021,140,145.00,AMD230908P00145000,32.43,0,39.25,39.85,0,0,-1,0,0
Fri Sep 08 2023,AMD230908C00150000,0.04,0,0.03,0.04,0,0.5843,0.0078,0.0014,600,150.00,AMD230908P00150000,0,0,44.25,45,0,0.7932,-1,0,0
Fri Sep 08 2023,AMD230908C00155000,0.03,-0.005,0.02,0.03,1,0.609,0.0056,0.001,349,155.00,AMD230908P00155000,0,0,49.25,50.05,0,0.8534,-1,0,0
Fri Sep 08 2023,AMD230908C00160000,0.02,-0.005,0.01,0.03,31,0.6385,0.0041,0.0008,152,160.00,AMD230908P00160000,50,0,54.15,55.15,0,0.911,-1,0,0
Fri Sep 08 2023,AMD230908C00165000,0.03,0,0.01,0.02,0,0.6614,0.003,0.0006,83,165.00,AMD230908P00165000,0,0,59.25,60.15,0,0.9985,-1,0,0
Fri Sep 08 2023,AMD230908C00170000,0.02,0,0,0.02,0,0.6753,0.0023,0.0004,347,170.00,AMD230908P00170000,52.45,0,64.25,64.85,0,0,-1,0,0
Fri Sep 08 2023,AMD230908C00175000,0.02,0,0,0.01,0,0.6722,0.0017,0.0003,102,175.00,AMD230908P00175000,0,0,69.25,70.15,0,1.1051,-1,0,0
Fri Sep 08 2023,AMD230908C00180000,0.05,0,0,0.01,0,0.7061,0.0013,0.0002,4,180.00,AMD230908P00180000,0,0,74.25,74.9,0,1.042,-1,0,0
Fri Sep 08 2023,AMD230908C00185000,0.01,0.005,0,0.01,1,0.7388,0.001,0.0002,151,185.00,AMD230908P00185000,0,0,78.95,80.15,0,1.0879,-1,0,0
Fri Sep 15 2023,AMD230915C00035000,78.68,0,70.3,70.9,0,0,0.9998,0,87,35.00,AMD230915P00035000,0.01,0,0,0.01,0,1.2833,-0.0004,0,2098
Fri Sep 15 2023,AMD230915C00040000,63.2,-1.3,65.1,65.9,4,0,0.9995,0.0001,280,40.00,AMD230915P00040000,0.01,0,0,0.03,0,1.2468,-0.0007,0.0001,3652
Fri Sep 15 2023,AMD230915C00045000,62.7,0,60.25,60.9,0,0,0.9992,0.0001,14,45.00,AMD230915P00045000,0.01,0,0,0.02,0,1.0627,-0.0011,0.0001,2308
Fri Sep 15 2023,AMD230915C00050000,53.5,-1.025,55.1,55.95,1,0,0.9986,0.0002,188,50.00,AMD230915P00050000,0.01,-0.005,0.01,0.02,1,0.9742,-0.0016,0.0002,3489
Fri Sep 15 2023,AMD230915C00055000,56.4,0,50.2,51,0,0,0.9977,0.0003,62,55.00,AMD230915P00055000,0.02,0.005,0.01,0.03,8,0.8824,-0.0025,0.0003,6592
Fri Sep 15 2023,AMD230915C00060000,44.2,-0.425,45.3,46,1,0,0.9963,0.0005,499,60.00,AMD230915P00060000,0.03,0.005,0.01,0.04,9,0.8069,-0.0039,0.0005,13038
Fri Sep 15 2023,AMD230915C00065000,42.77,0,40.25,41.05,0,0,0.9941,0.0008,2676,65.00,AMD230915P00065000,0.04,-0.005,0.02,0.05,38,0.7141,-0.0061,0.0008,12897
Fri Sep 15 2023,AMD230915C00070000,35.3,0.625,35.45,36.1,22,0,0.9905,0.0013,1530,70.00,AMD230915P00070000,0.05,-0.015,0.05,0.07,18,0.6571,-0.0097,0.0013,12264
Fri Sep 15 2023,AMD230915C00075000,30.56,0.81,30.6,31.15,8,0.5669,0.9842,0.0023,927,75.00,AMD230915P00075000,0.1,-0.015,0.08,0.12,162,0.6042,-0.016,0.0023,11296
Fri Sep 15 2023,AMD230915C00080000,25.82,0.945,25.65,26.25,175,0.5162,0.9722,0.004,3396,80.00,AMD230915P00080000,0.17,-0.045,0.17,0.2,221,0.5485,-0.0281,0.004,9715
Fri Sep 15 2023,AMD230915C00085000,21.01,0.91,20.9,21.4,70,0.505,0.9478,0.0072,3169,85.00,AMD230915P00085000,0.34,-0.075,0.33,0.36,439,0.5094,-0.0526,0.0072,12741
Fri Sep 15 2023,AMD230915C00090000,16.95,1.4,16.45,16.75,141,0.493,0.9001,0.0124,33838,90.00,AMD230915P00090000,0.7,-0.155,0.69,0.72,6122,0.4819,-0.1005,0.0125,48778
Fri Sep 15 2023,AMD230915C00091000,0,0,0,0,0,0,0,0,0,91.00,AMD230915P00091000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00092000,0,0,0,0,0,0,0,0,0,92.00,AMD230915P00092000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00093000,0,0,0,0,0,0,0,0,0,93.00,AMD230915P00093000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00094000,0,0,0,0,0,0,0,0,0,94.00,AMD230915P00094000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00095000,12.33,0.855,12.1,12.5,70,0.4657,0.8183,0.0195,13685,95.00,AMD230915P00095000,1.42,-0.305,1.38,1.45,2343,0.4638,-0.1829,0.0196,24765
Fri Sep 15 2023,AMD230915C00096000,0,0,0,0,0,0,0,0,0,96.00,AMD230915P00096000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00097000,0,0,0,0,0,0,0,0,0,97.00,AMD230915P00097000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00098000,0,0,0,0,0,0,0,0,0,98.00,AMD230915P00098000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00099000,0,0,0,0,0,0,0,0,0,99.00,AMD230915P00099000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00100000,8.55,0.6,8.5,8.65,4599,0.4504,0.6992,0.0264,11174,100.00,AMD230915P00100000,2.71,-0.515,2.66,2.75,9289,0.4512,-0.303,0.0267,27113
Fri Sep 15 2023,AMD230915C00101000,0,0,0,0,0,0,0,0,0,101.00,AMD230915P00101000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00102000,0,0,0,0,0,0,0,0,0,102.00,AMD230915P00102000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00103000,0,0,0,0,0,0,0,0,0,103.00,AMD230915P00103000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00104000,0,0,0,0,0,0,0,0,0,104.00,AMD230915P00104000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00105000,5.6,0.425,5.55,5.65,6432,0.4402,0.5528,0.0306,7533,105.00,AMD230915P00105000,4.7,-0.725,4.65,4.75,4513,0.4405,-0.4512,0.0311,13525
Fri Sep 15 2023,AMD230915C00106000,0,0,0,0,0,0,0,0,0,106.00,AMD230915P00106000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00107000,0,0,0,0,0,0,0,0,0,107.00,AMD230915P00107000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00108000,0,0,0,0,0,0,0,0,0,108.00,AMD230915P00108000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00109000,0,0,0,0,0,0,0,0,0,109.00,AMD230915P00109000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00110000,3.37,0.195,3.35,3.45,4446,0.4364,0.4008,0.0303,18381,110.00,AMD230915P00110000,7.5,-0.925,7.45,7.55,1258,0.434,-0.6058,0.031,18949
Fri Sep 15 2023,AMD230915C00111000,0,0,0,0,0,0,0,0,0,111.00,AMD230915P00111000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00112000,0,0,0,0,0,0,0,0,0,112.00,AMD230915P00112000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00113000,0,0,0,0,0,0,0,0,0,113.00,AMD230915P00113000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00114000,0,0,0,0,0,0,0,0,0,114.00,AMD230915P00114000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00115000,1.95,0.115,1.92,1.96,5651,0.4339,0.2678,0.0259,19282,115.00,AMD230915P00115000,11.12,-1.005,11,11.2,457,0.4357,-0.7425,0.0267,15512
Fri Sep 15 2023,AMD230915C00116000,0,0,0,0,0,0,0,0,0,116.00,AMD230915P00116000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00117000,0,0,0,0,0,0,0,0,0,117.00,AMD230915P00117000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00118000,0,0,0,0,0,0,0,0,0,118.00,AMD230915P00118000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00119000,0,0,0,0,0,0,0,0,0,119.00,AMD230915P00119000,0,0,0,0,0,0,0,0,0
Fri Sep 15 2023,AMD230915C00120000,1.07,0.025,1.07,1.1,6189,0.4399,0.1684,0.0195,29649,120.00,AMD230915P00120000,15.02,-1.355,15.15,15.55,45,0.4515,-0.846,0.0206,8897
Fri Sep 15 2023,AMD230915C00125000,0.59,-0.015,0.59,0.62,879,0.4484,0.1034,0.0136,14731,125.00,AMD230915P00125000,19.85,-1.15,19.6,20.15,7,0.4628,-0.9151,0.0148,3099
Fri Sep 15 2023,AMD230915C00130000,0.35,-0.015,0.34,0.36,1489,0.4636,0.0643,0.0092,16445,130.00,AMD230915P00130000,24.35,-1.45,24.35,25,13,0.4766,-0.9578,0.0105,1264
Fri Sep 15 2023,AMD230915C00135000,0.21,-0.035,0.21,0.22,814,0.4821,0.0414,0.0062,18655,135.00,AMD230915P00135000,30.6,0,29.3,29.85,0,0.5074,-0.9836,0.0076,2137
Fri Sep 15 2023,AMD230915C00140000,0.14,-0.025,0.13,0.15,697,0.5028,0.0278,0.0043,10760,140.00,AMD230915P00140000,30.35,0,34.2,34.85,0,0,-0.996,0.003,2
Fri Sep 15 2023,AMD230915C00145000,0.09,-0.035,0.09,0.1,67,0.524,0.0195,0.003,3755,145.00,AMD230915P00145000,34.24,0,39.25,39.75,0,0,-1,0,5
Fri Sep 15 2023,AMD230915C00150000,0.08,-0.015,0.07,0.08,234,0.5534,0.0141,0.0022,6916,150.00,AMD230915P00150000,38.4,0,44.25,44.85,0,0,-1,0,5
Fri Sep 15 2023,AMD230915C00155000,0.05,-0.015,0.05,0.06,25,0.5748,0.0106,0.0016,5881,155.00,AMD230915P00155000,37.45,0,49.2,49.95,0,0.7477,-1,0,0
Fri Sep 15 2023,AMD230915C00160000,0.04,-0.015,0.04,0.05,520,0.6014,0.0081,0.0013,17651,160.00,AMD230915P00160000,47.04,0,54.25,55.1,0,0.827,-1,0,1
Fri Sep 15 2023,AMD230915C00165000,0.04,0,0.03,0.04,0,0.6224,0.0063,0.001,2981,165.00,AMD230915P00165000,50.8,0,59.25,60,0,0.8468,-1,0,0
Fri Sep 15 2023,AMD230915C00170000,0.02,-0.005,0.02,0.03,12,0.6361,0.005,0.0008,5607,170.00,AMD230915P00170000,55.5,0,64.3,64.85,0,0.8492,-1,0,0
Fri Sep 15 2023,AMD230915C00175000,0.02,-0.005,0.02,0.03,360,0.6701,0.0041,0.0006,5524,175.00,AMD230915P00175000,64.55,0,69.2,70.05,0,0.9387,-1,0,0
Fri Sep 15 2023,AMD230915C00180000,0.01,-0.005,0.01,0.02,200,0.6696,0.0033,0.0005,2793,180.00,AMD230915P00180000,69.35,0,74.25,74.9,0,0.9353,-1,0,0
