
Standard & Poors 500 Index,Last: 4369.71,Change:  -0.65
"Date: August 20, 2023 at 10:42 PM EDT",Bid: 4355.9199,Ask: 4387,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Aug 22 2023,SPXW230822C03825000,541.13,-4.27,543.3,551.7,3,0.4063,0.9961,0,0,3825.00,SPXW230822P03825000,0.2,-0.075,0.15,0.25,375,0.472,-0.0037,0,0
Tue Aug 22 2023,SPXW230822C03850000,0,0,511.7,535.6,0,0.3729,0.9958,0.0001,0,3850.00,SPXW230822P03850000,0.2,-0.1,0.15,0.25,104,0.451,-0.004,0.0001,141
Tue Aug 22 2023,SPXW230822C03875000,0,0,486.6,510.6,0,0.3832,0.9955,0.0001,0,3875.00,SPXW230822P03875000,0.25,-0.05,0.2,0.25,483,0.4353,-0.0044,0.0001,84
Tue Aug 22 2023,SPXW230822C03900000,0,0,461.8,485.6,0,0.3553,0.9952,0.0001,0,3900.00,SPXW230822P03900000,0.3,-0.025,0.2,0.3,436,0.4188,-0.0047,0.0001,327
Tue Aug 22 2023,SPXW230822C03925000,0,0,436.7,459.5,0,0.3548,0.9947,0.0001,0,3925.00,SPXW230822P03925000,0.28,-0.07,0.2,0.3,269,0.4017,-0.0052,0.0001,302
Tue Aug 22 2023,SPXW230822C03950000,0,0,411.7,434.3,0,0.3293,0.9942,0.0001,0,3950.00,SPXW230822P03950000,0.35,-0.025,0.25,0.35,101,0.3801,-0.0056,0.0001,79
Tue Aug 22 2023,SPXW230822C03975000,0,0,386.9,410.7,0,0.3034,0.9937,0.0001,0,3975.00,SPXW230822P03975000,0.32,-0.08,0.25,0.35,1135,0.3623,-0.0062,0.0001,91
Tue Aug 22 2023,SPXW230822C04000000,471.56,0,361.7,384.4,0,0.2991,0.993,0.0001,752,4000.00,SPXW230822P04000000,0.35,-0.075,0.3,0.35,681,0.3439,-0.0069,0.0001,1056
Tue Aug 22 2023,SPXW230822C04025000,0,0,339.2,360.8,0,0.2749,0.9922,0.0001,0,4025.00,SPXW230822P04025000,0.42,-0.055,0.3,0.4,1502,0.328,-0.0077,0.0001,362
Tue Aug 22 2023,SPXW230822C04030000,0,0,331.8,355.5,0,0.2848,0.992,0.0001,0,4030.00,SPXW230822P04030000,0.45,0.45,0.3,0.4,1,0.3236,-0.0079,0.0001,0
Tue Aug 22 2023,SPXW230822C04040000,0,0,329.2,336.4,0,0.2755,0.9916,0.0002,0,4040.00,SPXW230822P04040000,0.4,0.4,0.3,0.4,36,0.3148,-0.0082,0.0002,0
Tue Aug 22 2023,SPXW230822C04050000,0,0,311.8,334.5,0,0.2662,0.9912,0.0002,0,4050.00,SPXW230822P04050000,0.4,-0.175,0.35,0.4,651,0.3058,-0.0086,0.0002,491
Tue Aug 22 2023,SPXW230822C04060000,0,0,301.8,325,0,0.2569,0.9908,0.0002,0,4060.00,SPXW230822P04060000,0.42,-0.105,0.35,0.45,111,0.2996,-0.0091,0.0002,105
Tue Aug 22 2023,SPXW230822C04070000,0,0,291.8,314.9,0,0.2476,0.9903,0.0002,0,4070.00,SPXW230822P04070000,0.4,-0.175,0.35,0.45,118,0.293,-0.0096,0.0002,0
Tue Aug 22 2023,SPXW230822C04075000,0,0,293.6,302,0,0.254,0.9901,0.0002,0,4075.00,SPXW230822P04075000,0.45,-0.125,0.35,0.45,5,0.2885,-0.0098,0.0002,240
Tue Aug 22 2023,SPXW230822C04080000,0,0,288.6,297,0,0.2494,0.9898,0.0002,0,4080.00,SPXW230822P04080000,0.5,-0.075,0.35,0.45,12,0.2841,-0.0101,0.0002,21
Tue Aug 22 2023,SPXW230822C04090000,0,0,271.9,295,0,0.2403,0.9892,0.0002,0,4090.00,SPXW230822P04090000,0.55,-0.075,0.4,0.45,101,0.277,-0.0107,0.0002,123
Tue Aug 22 2023,SPXW230822C04100000,330.7,0,264.6,285.9,0,0.2397,0.9886,0.0002,1,4100.00,SPXW230822P04100000,0.6,-0.05,0.4,0.5,791,0.2701,-0.0113,0.0002,472
Tue Aug 22 2023,SPXW230822C04110000,0,0,252.1,275.9,0,0.2306,0.9879,0.0003,0,4110.00,SPXW230822P04110000,0.4,-0.275,0.4,0.5,362,0.261,-0.012,0.0003,293
Tue Aug 22 2023,SPXW230822C04115000,0,0,246.9,269.5,0,0.2261,0.9876,0.0003,0,4115.00,SPXW230822P04115000,0.53,0.53,0.45,0.5,232,0.2563,-0.0124,0.0003,0
Tue Aug 22 2023,SPXW230822C04120000,0,0,242.6,265.9,0,0.2215,0.9872,0.0003,0,4120.00,SPXW230822P04120000,0.51,-0.215,0.45,0.5,251,0.2535,-0.0127,0.0003,116
Tue Aug 22 2023,SPXW230822C04125000,0,0,243.7,252.1,0,0.217,0.9868,0.0003,0,4125.00,SPXW230822P04125000,0.45,-0.275,0.45,0.55,172,0.2508,-0.0131,0.0003,272
Tue Aug 22 2023,SPXW230822C04130000,0,0,231.9,254.6,0,0.2192,0.9863,0.0003,0,4130.00,SPXW230822P04130000,0.6,-0.15,0.45,0.55,7,0.2463,-0.0136,0.0003,73
Tue Aug 22 2023,SPXW230822C04135000,0,0,226.9,249.6,0,0.2147,0.9859,0.0003,0,4135.00,SPXW230822P04135000,0.55,0.55,0.45,0.55,101,0.2417,-0.014,0.0003,0
Tue Aug 22 2023,SPXW230822C04140000,0,0,222.2,246,0,0.2101,0.9854,0.0003,0,4140.00,SPXW230822P04140000,0.5,-0.3,0.5,0.55,128,0.2369,-0.0145,0.0003,106
Tue Aug 22 2023,SPXW230822C04145000,0,0,225.3,230.1,0,0.2111,0.9849,0.0004,0,4145.00,SPXW230822P04145000,0.5,-0.325,0.5,0.6,69,0.2338,-0.015,0.0004,0
Tue Aug 22 2023,SPXW230822C04150000,215.97,-5.23,212,234.6,1,0.2066,0.9843,0.0004,2,4150.00,SPXW230822P04150000,0.45,-0.4,0.5,0.6,139,0.2308,-0.0156,0.0004,1036
Tue Aug 22 2023,SPXW230822C04155000,0,0,207,230,0,0.202,0.9838,0.0004,0,4155.00,SPXW230822P04155000,0.75,-0.15,0.5,0.6,151,0.2262,-0.0161,0.0004,11
Tue Aug 22 2023,SPXW230822C04160000,0,0,208.8,217.2,0,0.1975,0.9831,0.0004,0,4160.00,SPXW230822P04160000,0.6,-0.325,0.55,0.6,82,0.2213,-0.0168,0.0004,441
Tue Aug 22 2023,SPXW230822C04165000,0,0,200.2,216,0,0.1975,0.9825,0.0004,0,4165.00,SPXW230822P04165000,0.6,-0.35,0.55,0.65,21,0.2195,-0.0174,0.0004,9
Tue Aug 22 2023,SPXW230822C04170000,0,0,196.1,210.9,0,0.1929,0.9818,0.0004,0,4170.00,SPXW230822P04170000,0.92,0,0.55,0.65,0,0.2148,-0.0181,0.0004,112
Tue Aug 22 2023,SPXW230822C04175000,0,0,191.9,207.2,0,0.1923,0.981,0.0005,0,4175.00,SPXW230822P04175000,0.8,-0.25,0.6,0.65,29,0.2101,-0.0188,0.0005,103
Tue Aug 22 2023,SPXW230822C04180000,196.04,4.44,186.2,200.1,10,0.1877,0.9802,0.0005,0,4180.00,SPXW230822P04180000,1.1,0,0.6,0.7,88,0.2076,-0.0197,0.0005,21
Tue Aug 22 2023,SPXW230822C04185000,0,0,183.9,192.3,0,0.1866,0.9793,0.0005,0,4185.00,SPXW230822P04185000,0.6,-0.55,0.6,0.7,102,0.2029,-0.0206,0.0005,1
Tue Aug 22 2023,SPXW230822C04190000,186.11,4.36,176.9,192.2,10,0.1819,0.9784,0.0006,0,4190.00,SPXW230822P04190000,0.65,-0.55,0.65,0.75,107,0.2003,-0.0215,0.0006,60
Tue Aug 22 2023,SPXW230822C04195000,0,0,171.3,185.2,0,0.1772,0.9773,0.0006,0,4195.00,SPXW230822P04195000,0.8,-0.45,0.65,0.75,59,0.1954,-0.0226,0.0006,85
Tue Aug 22 2023,SPXW230822C04200000,166.32,-5.58,167,182.3,1,0.1756,0.9762,0.0006,15,4200.00,SPXW230822P04200000,0.75,-0.55,0.7,0.8,751,0.1925,-0.0237,0.0006,1900
Tue Aug 22 2023,SPXW230822C04205000,0,0,161.3,176.8,0,0.1737,0.9749,0.0007,0,4205.00,SPXW230822P04205000,0.87,-0.53,0.7,0.8,146,0.1878,-0.025,0.0007,66
Tue Aug 22 2023,SPXW230822C04210000,193.15,0,156.8,172.4,0,0.1689,0.9735,0.0007,3,4210.00,SPXW230822P04210000,0.8,-0.7,0.75,0.85,63,0.1847,-0.0264,0.0007,100
Tue Aug 22 2023,SPXW230822C04215000,0,0,151.3,166.2,0,0.169,0.9719,0.0008,0,4215.00,SPXW230822P04215000,0.67,-0.93,0.8,0.85,262,0.1807,-0.0279,0.0008,10
Tue Aug 22 2023,SPXW230822C04220000,265.2,0,146.4,161.2,0,0.1641,0.9702,0.0008,1,4220.00,SPXW230822P04220000,0.9,-0.8,0.8,0.9,369,0.1774,-0.0297,0.0008,255
Tue Aug 22 2023,SPXW230822C04225000,258.64,0,141.5,156.9,0,0.1634,0.9682,0.0009,1,4225.00,SPXW230822P04225000,1,-0.85,0.85,0.95,306,0.174,-0.0317,0.0009,1972
Tue Aug 22 2023,SPXW230822C04230000,0,0,136.5,151.3,0,0.1585,0.9659,0.001,0,4230.00,SPXW230822P04230000,0.95,-1.025,0.9,1,702,0.1711,-0.034,0.001,4153
Tue Aug 22 2023,SPXW230822C04235000,0,0,134.3,142.7,0,0.1571,0.9634,0.001,0,4235.00,SPXW230822P04235000,1.12,-1.03,0.95,1.1,259,0.1674,-0.0365,0.001,29
Tue Aug 22 2023,SPXW230822C04240000,244.26,0,126.7,141.5,0,0.1554,0.9604,0.0011,1,4240.00,SPXW230822P04240000,1.1,-1.225,1.05,1.15,434,0.1642,-0.0395,0.0011,101
Tue Aug 22 2023,SPXW230822C04245000,239.3,0,121.8,135.8,0,0.1532,0.957,0.0012,1,4245.00,SPXW230822P04245000,1.15,-1.4,1.15,1.25,713,0.1615,-0.0429,0.0012,187
Tue Aug 22 2023,SPXW230822C04250000,104.9,-18.55,116.9,132,1,0.1508,0.9532,0.0014,1,4250.00,SPXW230822P04250000,1.3,-1.5,1.2,1.35,612,0.1585,-0.0467,0.0013,1445
Tue Aug 22 2023,SPXW230822C04255000,0,0,112,127.5,0,0.148,0.9487,0.0015,0,4255.00,SPXW230822P04255000,1.35,-1.7,1.35,1.45,358,0.1558,-0.0512,0.0015,78
Tue Aug 22 2023,SPXW230822C04260000,197.45,0,107.1,121.6,0,0.1472,0.9436,0.0016,1,4260.00,SPXW230822P04260000,1.55,-1.85,1.5,1.6,369,0.1538,-0.0563,0.0016,149
Tue Aug 22 2023,SPXW230822C04265000,192.71,0,105,113.4,0,0.1458,0.9378,0.0018,1,4265.00,SPXW230822P04265000,1.55,-2.15,1.65,1.8,227,0.151,-0.0621,0.0018,93
Tue Aug 22 2023,SPXW230822C04270000,0,0,100.2,105.6,0,0.1439,0.9311,0.0019,0,4270.00,SPXW230822P04270000,2.05,-2.05,1.85,2,468,0.1492,-0.0688,0.0019,440
Tue Aug 22 2023,SPXW230822C04275000,86.8,-13.4,94,100.8,3,0.1432,0.9235,0.0021,0,4275.00,SPXW230822P04275000,2.19,-2.31,2.05,2.2,390,0.1473,-0.0764,0.0021,235
Tue Aug 22 2023,SPXW230822C04280000,0,0,90.7,96.1,0,0.1419,0.9148,0.0023,0,4280.00,SPXW230822P04280000,2.5,-2.5,2.3,2.45,671,0.1452,-0.085,0.0023,248
Tue Aug 22 2023,SPXW230822C04285000,0,0,84.9,91.3,0,0.14,0.9051,0.0026,0,4285.00,SPXW230822P04285000,2.74,-2.76,2.6,2.8,315,0.1434,-0.0948,0.0026,158
Tue Aug 22 2023,SPXW230822C04290000,86.44,-0.41,84.3,89.2,11,0.1376,0.894,0.0028,4,4290.00,SPXW230822P04290000,3.15,-2.95,2.95,3.2,950,0.1417,-0.1058,0.0028,300
Tue Aug 22 2023,SPXW230822C04295000,0,0,79.7,85.6,0,0.1365,0.8816,0.0031,0,4295.00,SPXW230822P04295000,4.13,-2.67,3.4,3.5,5629,0.1398,-0.1182,0.0031,87
Tue Aug 22 2023,SPXW230822C04300000,77.66,-0.59,74.9,78.4,18,0.1358,0.8678,0.0034,41,4300.00,SPXW230822P04300000,4.1,-3.4,3.8,4,17192,0.1384,-0.1321,0.0034,2173
Tue Aug 22 2023,SPXW230822C04305000,67.42,-6.63,70.7,77.3,5,0.1359,0.8524,0.0037,1,4305.00,SPXW230822P04305000,4.6,-3.7,4.3,4.5,2616,0.1368,-0.1475,0.0037,178
Tue Aug 22 2023,SPXW230822C04310000,66.06,-3.89,66.3,72,3,0.1342,0.8354,0.004,6,4310.00,SPXW230822P04310000,4.79,-4.1,4.9,5.1,475,0.1359,-0.1645,0.004,488
Tue Aug 22 2023,SPXW230822C04315000,57.6,-8.3,62,63.6,22,0.1267,0.8167,0.0043,0,4315.00,SPXW230822P04315000,5.8,-4.35,5.5,5.8,454,0.1344,-0.1832,0.0043,132
Tue Aug 22 2023,SPXW230822C04320000,55.97,-6.03,57.9,63.1,20,0.1313,0.7963,0.0047,3,4320.00,SPXW230822P04320000,6.22,-4.98,6.3,6.6,559,0.1329,-0.2036,0.0046,188
Tue Aug 22 2023,SPXW230822C04325000,51.37,-6.78,53.7,59,19,0.1307,0.774,0.005,7,4325.00,SPXW230822P04325000,8,-4.4,7.2,7.4,518,0.1319,-0.2258,0.005,362
Tue Aug 22 2023,SPXW230822C04330000,47.82,-6.63,50.3,54.9,274,0.1293,0.75,0.0053,1,4330.00,SPXW230822P04330000,8.4,-5.25,8.1,8.4,519,0.1308,-0.2498,0.0053,213
Tue Aug 22 2023,SPXW230822C04335000,46.33,-4.47,46.1,47.5,49,0.1288,0.7242,0.0056,1,4335.00,SPXW230822P04335000,9.6,-5.5,9.2,9.5,438,0.1296,-0.2757,0.0056,124
Tue Aug 22 2023,SPXW230822C04340000,39.26,-8.04,42.6,47.1,342,0.1268,0.6967,0.006,6,4340.00,SPXW230822P04340000,10.8,-5.65,10.4,10.7,663,0.1282,-0.3032,0.006,420
Tue Aug 22 2023,SPXW230822C04345000,35.9,-8,39.1,39.4,317,0.1262,0.6674,0.0062,10,4345.00,SPXW230822P04345000,12.1,-5.95,11.8,12.1,441,0.1272,-0.3324,0.0062,183
Tue Aug 22 2023,SPXW230822C04350000,37.3,-3.35,35.6,35.9,926,0.1252,0.6367,0.0065,17,4350.00,SPXW230822P04350000,13.5,-5.85,13.2,13.5,6398,0.126,-0.3632,0.0065,663
Tue Aug 22 2023,SPXW230822C04355000,33.96,-3.49,32.3,32.6,732,0.1243,0.6044,0.0067,7,4355.00,SPXW230822P04355000,15,-6.38,14.9,15.2,557,0.1256,-0.3955,0.0067,118
Tue Aug 22 2023,SPXW230822C04360000,28.98,-5.47,29.1,29.4,552,0.1232,0.5709,0.0069,38,4360.00,SPXW230822P04360000,17.25,-6.35,16.7,17,436,0.1245,-0.429,0.0069,169
Tue Aug 22 2023,SPXW230822C04365000,27.27,-4.33,26.1,26.4,449,0.1227,0.5364,0.0071,30,4365.00,SPXW230822P04365000,18.1,-7.6,18.7,19,644,0.1234,-0.4635,0.0071,189
Tue Aug 22 2023,SPXW230822C04370000,23.37,-5.48,23.3,23.5,765,0.1214,0.501,0.0072,105,4370.00,SPXW230822P04370000,21,-6.95,20.8,21.2,521,0.1227,-0.4989,0.0072,268
Tue Aug 22 2023,SPXW230822C04375000,22.1,-6.25,20.6,20.9,893,0.1208,0.465,0.0072,99,4375.00,SPXW230822P04375000,23.27,-7.08,23.2,23.5,843,0.1215,-0.5348,0.0072,1198
Tue Aug 22 2023,SPXW230822C04380000,18,-6.45,18.1,18.4,487,0.1197,0.4289,0.0072,51,4380.00,SPXW230822P04380000,24.95,-7.9,25.7,26,342,0.1205,-0.571,0.0072,181
Tue Aug 22 2023,SPXW230822C04385000,15.9,-5.55,15.8,16.1,255,0.1187,0.3927,0.0071,61,4385.00,SPXW230822P04385000,28.9,-6.65,28.4,28.7,223,0.1195,-0.6072,0.0071,227
Tue Aug 22 2023,SPXW230822C04390000,14.07,-5.18,13.7,13.9,789,0.1175,0.357,0.0069,55,4390.00,SPXW230822P04390000,30.1,-8.3,31.2,31.6,184,0.1187,-0.6429,0.0069,274
Tue Aug 22 2023,SPXW230822C04395000,13.13,-4.12,11.7,12,296,0.1167,0.3219,0.0067,47,4395.00,SPXW230822P04395000,37.6,-3.75,34.3,34.7,121,0.1176,-0.678,0.0067,265
Tue Aug 22 2023,SPXW230822C04400000,10,-5.35,10,10.2,2574,0.1154,0.2879,0.0064,226,4400.00,SPXW230822P04400000,36.07,-8.38,37,38.4,181,0.1174,-0.712,0.0064,2705
Tue Aug 22 2023,SPXW230822C04405000,8.34,-5.26,8.4,8.7,353,0.1142,0.2551,0.0061,116,4405.00,SPXW230822P04405000,37.84,-9.91,36.9,41.6,72,0.1153,-0.7448,0.0061,196
Tue Aug 22 2023,SPXW230822C04410000,7,-5,7,7.3,465,0.1133,0.2239,0.0057,399,4410.00,SPXW230822P04410000,48.65,-2.45,43.9,45.5,66,0.1155,-0.776,0.0057,434
Tue Aug 22 2023,SPXW230822C04415000,5.8,-4.75,5.8,6,345,0.1122,0.1944,0.0053,144,4415.00,SPXW230822P04415000,52.63,-2.02,46.3,48.9,60,0.1143,-0.8055,0.0053,125
Tue Aug 22 2023,SPXW230822C04420000,4.7,-4.5,4.7,4.9,1255,0.1111,0.1668,0.0049,549,4420.00,SPXW230822P04420000,56.07,-2.28,50.2,52.9,90,0.1134,-0.8331,0.0049,122
Tue Aug 22 2023,SPXW230822C04425000,3.9,-4.1,3.8,4,1205,0.1106,0.1414,0.0044,915,4425.00,SPXW230822P04425000,60.27,-1.88,54.7,57,117,0.1127,-0.8585,0.0044,1231
Tue Aug 22 2023,SPXW230822C04430000,3.41,-3.54,3,3.3,631,0.1093,0.1182,0.0039,151,4430.00,SPXW230822P04430000,65,-1.05,55.3,61.2,88,0.1195,-0.8816,0.0039,153
Tue Aug 22 2023,SPXW230822C04435000,2.4,-3.6,2.4,2.55,384,0.1083,0.0976,0.0035,207,4435.00,SPXW230822P04435000,64.1,-6.1,60.6,69.3,24,0.1204,-0.9023,0.0035,594
Tue Aug 22 2023,SPXW230822C04440000,1.86,-3.24,1.85,2,700,0.1076,0.0795,0.003,197,4440.00,SPXW230822P04440000,71.98,-2.32,64.5,73.7,29,0.121,-0.9204,0.003,351
Tue Aug 22 2023,SPXW230822C04445000,1.62,-2.78,1.4,1.55,464,0.1068,0.0642,0.0026,221,4445.00,SPXW230822P04445000,65.53,-13.07,73.4,78.2,43,0.1126,-0.9357,0.0026,79
Tue Aug 22 2023,SPXW230822C04450000,1.12,-2.55,1.05,1.2,1969,0.1064,0.0514,0.0022,782,4450.00,SPXW230822P04450000,81.25,-1.75,73.6,82.9,28,0.0871,-0.9485,0.0022,599
Tue Aug 22 2023,SPXW230822C04455000,0.97,-2.23,0.8,0.95,279,0.1057,0.0411,0.0018,87,4455.00,SPXW230822P04455000,86.05,-1.35,78.4,87.6,26,0.1139,-0.9588,0.0018,139
Tue Aug 22 2023,SPXW230822C04460000,0.65,-2.025,0.6,0.7,691,0.1065,0.0329,0.0015,210,4460.00,SPXW230822P04460000,95.93,4.03,83.2,92.4,15,0.1147,-0.967,0.0015,117
Tue Aug 22 2023,SPXW230822C04465000,0.51,-1.74,0.45,0.55,941,0.1063,0.0265,0.0013,96,4465.00,SPXW230822P04465000,100.78,4.33,88.8,97.2,14,0.1173,-0.9734,0.0013,612
Tue Aug 22 2023,SPXW230822C04470000,0.4,-1.5,0.35,0.45,481,0.1069,0.0215,0.001,347,4470.00,SPXW230822P04470000,121.28,20.23,92.9,102.1,28,0.1181,-0.9784,0.001,252
Tue Aug 22 2023,SPXW230822C04475000,0.3,-1.3,0.25,0.35,1247,0.1077,0.0177,0.0009,746,4475.00,SPXW230822P04475000,110.78,5.03,97,107,14,0.1198,-0.9822,0.0009,132
Tue Aug 22 2023,SPXW230822C04480000,0.25,-1.075,0.2,0.3,346,0.1092,0.0147,0.0008,525,4480.00,SPXW230822P04480000,121.76,11.21,100.1,116,1,0.1228,-0.9851,0.0007,80
Tue Aug 22 2023,SPXW230822C04485000,0.15,-0.95,0.15,0.25,240,0.1101,0.0125,0.0006,158,4485.00,SPXW230822P04485000,140.18,24.93,104.2,120,1,0.1256,-0.9874,0.0006,38
Tue Aug 22 2023,SPXW230822C04490000,0.15,-0.75,0.1,0.2,104,0.1122,0.0107,0.0006,188,4490.00,SPXW230822P04490000,115.41,-4.74,109,124.8,3,0.1302,-0.9892,0.0005,81
Tue Aug 22 2023,SPXW230822C04495000,0.1,-0.65,0.1,0.15,94,0.1141,0.0093,0.0005,196,4495.00,SPXW230822P04495000,126.35,1.4,118.4,126.8,7,0.1327,-0.9905,0.0005,75
Tue Aug 22 2023,SPXW230822C04500000,0.12,-0.48,0.1,0.15,284,0.1154,0.0082,0.0004,1416,4500.00,SPXW230822P04500000,129.27,-0.53,118.8,134.6,11,0.1349,-0.9916,0.0004,219
Tue Aug 22 2023,SPXW230822C04505000,0.05,-0.475,0.05,0.15,248,0.1163,0.0074,0.0004,220,4505.00,SPXW230822P04505000,152.39,17.69,124.8,139.7,7,0.1394,-0.9925,0.0004,23
Tue Aug 22 2023,SPXW230822C04510000,0.07,-0.38,0.05,0.15,142,0.1202,0.0066,0.0003,305,4510.00,SPXW230822P04510000,135.29,-4.51,129.7,144.7,6,0.1439,-0.9932,0.0003,42
Tue Aug 22 2023,SPXW230822C04515000,0.05,-0.3,0.05,0.1,92,0.1238,0.0061,0.0003,332,4515.00,SPXW230822P04515000,117.18,0,133.7,149.7,0,0.1483,-0.9938,0.0003,65
Tue Aug 22 2023,SPXW230822C04520000,0.05,-0.25,0.05,0.1,108,0.1276,0.0056,0.0003,185,4520.00,SPXW230822P04520000,147.47,-2.23,138.7,154.7,12,0.1527,-0.9943,0.0003,44
Tue Aug 22 2023,SPXW230822C04525000,0.07,-0.18,0.05,0.1,878,0.1314,0.0052,0.0002,684,4525.00,SPXW230822P04525000,175.69,21.09,143.7,159.7,3,0.1544,-0.9946,0.0002,82
Tue Aug 22 2023,SPXW230822C04530000,0.08,-0.145,0,0.1,108,0.131,0.0049,0.0002,204,4530.00,SPXW230822P04530000,161.12,1.52,148.7,164.7,29,0.1588,-0.995,0.0002,183
Tue Aug 22 2023,SPXW230822C04535000,0.07,-0.13,0,0.1,145,0.1344,0.0046,0.0002,384,4535.00,SPXW230822P04535000,188.11,23.51,153.7,169.7,11,0.1631,-0.9953,0.0002,33
Tue Aug 22 2023,SPXW230822C04540000,0.05,-0.125,0,0.1,18,0.1325,0.0044,0.0002,352,4540.00,SPXW230822P04540000,193.35,23.85,165.3,170.1,15,0.1674,-0.9955,0.0002,71
Tue Aug 22 2023,SPXW230822C04545000,0.05,-0.1,0,0.1,29,0.1359,0.0041,0.0002,153,4545.00,SPXW230822P04545000,131,0,168.3,176.7,0,0.1718,-0.9957,0.0002,9
Tue Aug 22 2023,SPXW230822C04550000,0.05,-0.075,0,0.1,21,0.1394,0.004,0.0002,587,4550.00,SPXW230822P04550000,178.68,-0.82,173.3,181.7,10,0.1761,-0.9959,0.0002,189
Tue Aug 22 2023,SPXW230822C04555000,0.05,-0.075,0,0.1,44,0.1428,0.0038,0.0002,178,4555.00,SPXW230822P04555000,99.13,0,173.7,189.7,0,0.1804,-0.9961,0.0002,15
Tue Aug 22 2023,SPXW230822C04560000,0.07,-0.03,0,0.1,3,0.1462,0.0036,0.0002,543,4560.00,SPXW230822P04560000,191.74,2.24,178.7,194.7,1,0.1847,-0.9963,0.0001,27
Tue Aug 22 2023,SPXW230822C04565000,0.07,-0.03,0,0.1,2,0.1496,0.0035,0.0001,333,4565.00,SPXW230822P04565000,191.1,0,183.7,199.7,0,0.1889,-0.9964,0.0001,38
Tue Aug 22 2023,SPXW230822C04570000,0.05,-0.025,0,0.1,20,0.153,0.0034,0.0001,578,4570.00,SPXW230822P04570000,203.72,4.32,188.7,204.7,2,0.1932,-0.9965,0.0001,44
Tue Aug 22 2023,SPXW230822C04575000,0.05,-0.025,0,0.1,10,0.1564,0.0032,0.0001,272,4575.00,SPXW230822P04575000,206.14,1.74,193.7,209.7,23,0.1975,-0.9966,0.0001,124
Tue Aug 22 2023,SPXW230822C04580000,0.1,0.025,0,0.05,45,0.1597,0.0032,0.0001,220,4580.00,SPXW230822P04580000,185.53,0,200.2,216,0,0.2017,-0.9967,0.0001,90
Tue Aug 22 2023,SPXW230822C04585000,0.05,0,0,0.05,104,0.1631,0.0031,0.0001,207,4585.00,SPXW230822P04585000,230.58,16.18,200.2,224.2,3,0.2059,-0.9968,0.0001,19
Tue Aug 22 2023,SPXW230822C04590000,0.05,0,0,0.05,50,0.1664,0.003,0.0001,201,4590.00,SPXW230822P04590000,125.91,0,204.6,228.6,0,0.2102,-0.9969,0.0001,6
Tue Aug 22 2023,SPXW230822C04595000,0.05,0,0,0.05,80,0.1697,0.0029,0.0001,211,4595.00,SPXW230822P04595000,240.63,16.23,209.6,233.6,3,0.2108,-0.997,0.0001,17
Tue Aug 22 2023,SPXW230822C04600000,0.05,0,0,0.05,12,0.1731,0.0028,0.0001,667,4600.00,SPXW230822P04600000,210,0,214.6,238.6,0,0.215,-0.9971,0.0001,429
Tue Aug 22 2023,SPXW230822C04605000,0.05,0,0,0.05,1,0.1764,0.0027,0.0001,140,4605.00,SPXW230822P04605000,59.72,0,219.6,243.6,0,0.2192,-0.9972,0.0001,17
Tue Aug 22 2023,SPXW230822C04610000,0.05,0,0,0.05,7,0.1797,0.0027,0.0001,1982,4610.00,SPXW230822P04610000,245.89,6.49,224.6,248.6,1,0.2234,-0.9972,0.0001,158
Tue Aug 22 2023,SPXW230822C04615000,0.05,0,0,0.05,6,0.183,0.0026,0.0001,143,4615.00,SPXW230822P04615000,63.52,0,229.6,253.6,0,0.2275,-0.9973,0.0001,7
Tue Aug 22 2023,SPXW230822C04620000,0.05,0,0,0.05,11,0.1864,0.0025,0.0001,110,4620.00,SPXW230822P04620000,73.69,0,234.5,258.5,0,0.2316,-0.9973,0.0001,21
Tue Aug 22 2023,SPXW230822C04625000,0.05,0,0,0.05,0,0.1897,0.0025,0.0001,215,4625.00,SPXW230822P04625000,149.05,0,239.5,263.5,0,0.2358,-0.9974,0.0001,512
Tue Aug 22 2023,SPXW230822C04630000,0.05,0,0,0.05,0,0.1928,0.0024,0.0001,81,4630.00,SPXW230822P04630000,265.49,6.19,244.5,268.5,1,0.2399,-0.9974,0.0001,12
Tue Aug 22 2023,SPXW230822C04635000,0.05,0.025,0,0.05,5,0.196,0.0024,0.0001,126,4635.00,SPXW230822P04635000,150.36,0,249.5,273.5,0,0.244,-0.9975,0.0001,313
Tue Aug 22 2023,SPXW230822C04640000,0.05,0.025,0,0.05,1,0.1993,0.0023,0.0001,72,4640.00,SPXW230822P04640000,275.68,6.38,254.5,278.5,1,0.2482,-0.9975,0.0001,12
Tue Aug 22 2023,SPXW230822C04645000,0.07,0,0,0.05,0,0.2027,0.0023,0.0001,27,4645.00,SPXW230822P04645000,197.49,0,259.5,283.5,0,0.2481,-0.9976,0.0001,43
Tue Aug 22 2023,SPXW230822C04650000,0.05,0.025,0,0.05,1,0.206,0.0022,0.0001,541,4650.00,SPXW230822P04650000,202.47,0,264.5,288.5,0,0.2521,-0.9976,0.0001,48
Tue Aug 22 2023,SPXW230822C04655000,0.05,0,0,0.05,0,0.2092,0.0022,0.0001,105,4655.00,SPXW230822P04655000,0,0,269.5,293.5,0,0.2562,-0.9977,0.0001,0
